ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
#country+code,#loc+name,#meta+id,#indicator+name,#indicator+value+num,#indicator+precision,,#country+name,#date+year,#survey+id,#indicator+code,,,,,,,#indicator+label+code,#indicator+label,,,,,,,,,,,
GHA,"Northern, Upper West, Upper East",2299473,Households using tanker truck,0,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_TNK,250161074,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,WSSRCEHTNK,GHDHS1993408008,1993,DHS,952,952,,,
GHA,Northern (pre 2022),5861025,Households using tanker truck,0,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_TNK,250161074,I,408009,1408090,Region,..Northern (pre 2022),0,,0,1,WSSRCEHTNK,GHDHS1993408009,1993,DHS,468,468,,,1
GHA,Upper West,5057736,Households using tanker truck,0,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_TNK,250161074,I,408010,1408100,Region,..Upper West,0,,0,1,WSSRCEHTNK,GHDHS1993408010,1993,DHS,174,174,,,1
GHA,Upper East,1855553,Households using tanker truck,0,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_TNK,250161074,I,408011,1408110,Region,..Upper East,0,,0,1,WSSRCEHTNK,GHDHS1993408011,1993,DHS,310,310,,,1
GHA,Western (pre 2022),1842617,Households using an unimproved water source,61.3,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_NIM,250161090,I,408001,1408010,Region,Western (pre 2022),0,,0,1,WSSRCEHNIM,GHDHS1993408001,1993,DHS,545,545,,,1
GHA,Central,7100929,Households using an unimproved water source,34,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_NIM,250161090,I,408002,1408020,Region,Central,0,,0,1,WSSRCEHNIM,GHDHS1993408002,1993,DHS,670,670,,,1
GHA,Greater Accra,5005060,Households using an unimproved water source,7.6,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_NIM,250161090,I,408003,1408030,Region,Greater Accra,0,,0,1,WSSRCEHNIM,GHDHS1993408003,1993,DHS,698,698,,,1
GHA,Volta (pre 2022),1855479,Households using an unimproved water source,57.6,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_NIM,250161090,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,WSSRCEHNIM,GHDHS1993408004,1993,DHS,519,519,,,1
GHA,Eastern,2471591,Households using an unimproved water source,59,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_NIM,250161090,I,408005,1408050,Region,Eastern,0,,0,1,WSSRCEHNIM,GHDHS1993408005,1993,DHS,773,773,,,1
GHA,Ashanti,2635637,Households using an unimproved water source,40.9,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_NIM,250161090,I,408006,1408060,Region,Ashanti,0,,0,1,WSSRCEHNIM,GHDHS1993408006,1993,DHS,1079,1079,,,1
GHA,Brong-Ahafo,3474209,Households using an unimproved water source,55.3,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_NIM,250161090,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,WSSRCEHNIM,GHDHS1993408007,1993,DHS,586,586,,,1
GHA,"Northern, Upper West, Upper East",2299534,Households using an unimproved water source,47.7,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_NIM,250161090,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,WSSRCEHNIM,GHDHS1993408008,1993,DHS,952,952,,,
GHA,Northern (pre 2022),5860984,Households using an unimproved water source,63.7,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_NIM,250161090,I,408009,1408090,Region,..Northern (pre 2022),0,,0,1,WSSRCEHNIM,GHDHS1993408009,1993,DHS,468,468,,,1
GHA,Upper West,5057807,Households using an unimproved water source,40.8,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_NIM,250161090,I,408010,1408100,Region,..Upper West,0,,0,1,WSSRCEHNIM,GHDHS1993408010,1993,DHS,174,174,,,1
GHA,Upper East,1855541,Households using an unimproved water source,27.4,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_NIM,250161090,I,408011,1408110,Region,..Upper East,0,,0,1,WSSRCEHNIM,GHDHS1993408011,1993,DHS,310,310,,,1
GHA,Western (pre 2022),1842628,Households using surface water,41.3,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_SRF,250161130,I,408001,1408010,Region,Western (pre 2022),0,,0,1,WSSRCEHSRF,GHDHS1993408001,1993,DHS,545,545,,,1
GHA,Central,7100722,Households using surface water,26,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_SRF,250161130,I,408002,1408020,Region,Central,0,,0,1,WSSRCEHSRF,GHDHS1993408002,1993,DHS,670,670,,,1
GHA,Greater Accra,5005057,Households using surface water,4.6,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_SRF,250161130,I,408003,1408030,Region,Greater Accra,0,,0,1,WSSRCEHSRF,GHDHS1993408003,1993,DHS,698,698,,,1
GHA,Volta (pre 2022),1855515,Households using surface water,42.6,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_SRF,250161130,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,WSSRCEHSRF,GHDHS1993408004,1993,DHS,519,519,,,1
GHA,Eastern,2471606,Households using surface water,41.8,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_SRF,250161130,I,408005,1408050,Region,Eastern,0,,0,1,WSSRCEHSRF,GHDHS1993408005,1993,DHS,773,773,,,1
GHA,Ashanti,2635648,Households using surface water,32.8,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_SRF,250161130,I,408006,1408060,Region,Ashanti,0,,0,1,WSSRCEHSRF,GHDHS1993408006,1993,DHS,1079,1079,,,1
GHA,Brong-Ahafo,3474230,Households using surface water,40.8,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_SRF,250161130,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,WSSRCEHSRF,GHDHS1993408007,1993,DHS,586,586,,,1
GHA,"Northern, Upper West, Upper East",2299472,Households using surface water,27.2,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_SRF,250161130,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,WSSRCEHSRF,GHDHS1993408008,1993,DHS,952,952,,,
GHA,Northern (pre 2022),5861024,Households using surface water,42.7,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_SRF,250161130,I,408009,1408090,Region,..Northern (pre 2022),0,,0,1,WSSRCEHSRF,GHDHS1993408009,1993,DHS,468,468,,,1
GHA,Upper West,5057735,Households using surface water,25.9,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_SRF,250161130,I,408010,1408100,Region,..Upper West,0,,0,1,WSSRCEHSRF,GHDHS1993408010,1993,DHS,174,174,,,1
GHA,Upper East,1855552,Households using surface water,4.5,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_SRF,250161130,I,408011,1408110,Region,..Upper East,0,,0,1,WSSRCEHSRF,GHDHS1993408011,1993,DHS,310,310,,,1
GHA,Western (pre 2022),1842619,Households: Total,100,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_TOT,250161160,T,408001,1408010,Region,Western (pre 2022),0,,0,1,WSSRCEHTOT,GHDHS1993408001,1993,DHS,545,545,,,1
GHA,Central,7100980,Households: Total,100,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_TOT,250161160,T,408002,1408020,Region,Central,0,,0,1,WSSRCEHTOT,GHDHS1993408002,1993,DHS,670,670,,,1
GHA,Greater Accra,5005062,Households: Total,100,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_TOT,250161160,T,408003,1408030,Region,Greater Accra,0,,0,1,WSSRCEHTOT,GHDHS1993408003,1993,DHS,698,698,,,1
GHA,Volta (pre 2022),1855481,Households: Total,100,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_TOT,250161160,T,408004,1408040,Region,Volta (pre 2022),0,,0,1,WSSRCEHTOT,GHDHS1993408004,1993,DHS,519,519,,,1
GHA,Eastern,2471598,Households: Total,100,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_TOT,250161160,T,408005,1408050,Region,Eastern,0,,0,1,WSSRCEHTOT,GHDHS1993408005,1993,DHS,773,773,,,1
GHA,Ashanti,2635639,Households: Total,100,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_TOT,250161160,T,408006,1408060,Region,Ashanti,0,,0,1,WSSRCEHTOT,GHDHS1993408006,1993,DHS,1079,1079,,,1
GHA,Brong-Ahafo,3474211,Households: Total,100,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_TOT,250161160,T,408007,1408070,Region,Brong-Ahafo,0,,0,1,WSSRCEHTOT,GHDHS1993408007,1993,DHS,586,586,,,1
GHA,"Northern, Upper West, Upper East",2299536,Households: Total,100,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_TOT,250161160,T,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,WSSRCEHTOT,GHDHS1993408008,1993,DHS,952,952,,,
GHA,Northern (pre 2022),5860999,Households: Total,100,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_TOT,250161160,T,408009,1408090,Region,..Northern (pre 2022),0,,0,1,WSSRCEHTOT,GHDHS1993408009,1993,DHS,468,468,,,1
GHA,Upper West,5057721,Households: Total,100,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_TOT,250161160,T,408010,1408100,Region,..Upper West,0,,0,1,WSSRCEHTOT,GHDHS1993408010,1993,DHS,174,174,,,1
GHA,Upper East,1855543,Households: Total,100,1,GH,Ghana,1993,GH1993DHS,WS_SRCE_H_TOT,250161160,T,408011,1408110,Region,..Upper East,0,,0,1,WSSRCEHTOT,GHDHS1993408011,1993,DHS,310,310,,,1
