ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
#country+code,#loc+name,#meta+id,#indicator+name,#indicator+value+num,#indicator+precision,,#country+name,#date+year,#survey+id,#indicator+code,,,,,,,#indicator+label+code,#indicator+label,,,,,,,,,,,
GHA,"Northern, Upper West, Upper East",5741212,Children underweight,29.2,1,GH,Ghana,1998,GH1998DHS,CN_NUTS_C_WA2,104236090,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,CNNUTSCWA2,GHDHS1998408008,1998,DHS,407,779,,,
GHA,Northern (pre 2022),34731,Children underweight,33.8,1,GH,Ghana,1998,GH1998DHS,CN_NUTS_C_WA2,104236090,I,408009,1408090,Region,..Northern (pre 2022),0,,0,1,CNNUTSCWA2,GHDHS1998408009,1998,DHS,167,252,,,1
GHA,Upper West,7076457,Children underweight,26,1,GH,Ghana,1998,GH1998DHS,CN_NUTS_C_WA2,104236090,I,408010,1408100,Region,..Upper West,0,,0,1,CNNUTSCWA2,GHDHS1998408010,1998,DHS,67,196,,,1
GHA,Upper East,42311,Children underweight,26,1,GH,Ghana,1998,GH1998DHS,CN_NUTS_C_WA2,104236090,I,408011,1408110,Region,..Upper East,0,,0,1,CNNUTSCWA2,GHDHS1998408011,1998,DHS,172,331,,,1
GHA,Western (pre 2022),7291603,Children overweight for their age,1.3,1,GH,Ghana,1998,GH1998DHS,CN_NUTS_C_WAP,104236100,I,408001,1408010,Region,Western (pre 2022),0,,0,1,CNNUTSCWAP,GHDHS1998408001,1998,DHS,340,297,,,1
GHA,Central,34777,Children overweight for their age,0.9,1,GH,Ghana,1998,GH1998DHS,CN_NUTS_C_WAP,104236100,I,408002,1408020,Region,Central,0,,0,1,CNNUTSCWAP,GHDHS1998408002,1998,DHS,278,225,,,1
GHA,Greater Accra,5920202,Children overweight for their age,1.3,1,GH,Ghana,1998,GH1998DHS,CN_NUTS_C_WAP,104236100,I,408003,1408030,Region,Greater Accra,0,,0,1,CNNUTSCWAP,GHDHS1998408003,1998,DHS,276,236,,,1
GHA,Volta (pre 2022),2221989,Children overweight for their age,0.8,1,GH,Ghana,1998,GH1998DHS,CN_NUTS_C_WAP,104236100,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,CNNUTSCWAP,GHDHS1998408004,1998,DHS,295,245,,,1
GHA,Eastern,4608226,Children overweight for their age,0,1,GH,Ghana,1998,GH1998DHS,CN_NUTS_C_WAP,104236100,I,408005,1408050,Region,Eastern,0,,0,1,CNNUTSCWAP,GHDHS1998408005,1998,DHS,359,309,,,1
GHA,Ashanti,2013406,Children overweight for their age,0.3,1,GH,Ghana,1998,GH1998DHS,CN_NUTS_C_WAP,104236100,I,408006,1408060,Region,Ashanti,0,,0,1,CNNUTSCWAP,GHDHS1998408006,1998,DHS,421,367,,,1
GHA,Brong-Ahafo,6765339,Children overweight for their age,0,1,GH,Ghana,1998,GH1998DHS,CN_NUTS_C_WAP,104236100,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,CNNUTSCWAP,GHDHS1998408007,1998,DHS,201,174,,,1
GHA,"Northern, Upper West, Upper East",5741215,Children overweight for their age,0.3,1,GH,Ghana,1998,GH1998DHS,CN_NUTS_C_WAP,104236100,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,CNNUTSCWAP,GHDHS1998408008,1998,DHS,407,779,,,
GHA,Northern (pre 2022),34743,Children overweight for their age,0,1,GH,Ghana,1998,GH1998DHS,CN_NUTS_C_WAP,104236100,I,408009,1408090,Region,..Northern (pre 2022),0,,0,1,CNNUTSCWAP,GHDHS1998408009,1998,DHS,167,252,,,1
GHA,Upper West,7076459,Children overweight for their age,0.5,1,GH,Ghana,1998,GH1998DHS,CN_NUTS_C_WAP,104236100,I,408010,1408100,Region,..Upper West,0,,0,1,CNNUTSCWAP,GHDHS1998408010,1998,DHS,67,196,,,1
GHA,Upper East,42314,Children overweight for their age,0.6,1,GH,Ghana,1998,GH1998DHS,CN_NUTS_C_WAP,104236100,I,408011,1408110,Region,..Upper East,0,,0,1,CNNUTSCWAP,GHDHS1998408011,1998,DHS,172,331,,,1
GHA,Western (pre 2022),7291601,Mean weight for age of children,-1.1,1,GH,Ghana,1998,GH1998DHS,CN_NUTS_C_WAM,104236110,I,408001,1408010,Region,Western (pre 2022),0,,0,1,CNNUTSCWAM,GHDHS1998408001,1998,DHS,340,297,,,1
GHA,Central,34715,Mean weight for age of children,-1.1,1,GH,Ghana,1998,GH1998DHS,CN_NUTS_C_WAM,104236110,I,408002,1408020,Region,Central,0,,0,1,CNNUTSCWAM,GHDHS1998408002,1998,DHS,278,225,,,1
GHA,Greater Accra,5920185,Mean weight for age of children,-0.5,1,GH,Ghana,1998,GH1998DHS,CN_NUTS_C_WAM,104236110,I,408003,1408030,Region,Greater Accra,0,,0,1,CNNUTSCWAM,GHDHS1998408003,1998,DHS,276,236,,,1
GHA,Volta (pre 2022),2221986,Mean weight for age of children,-1.2,1,GH,Ghana,1998,GH1998DHS,CN_NUTS_C_WAM,104236110,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,CNNUTSCWAM,GHDHS1998408004,1998,DHS,295,245,,,1
GHA,Eastern,4608201,Mean weight for age of children,-1,1,GH,Ghana,1998,GH1998DHS,CN_NUTS_C_WAM,104236110,I,408005,1408050,Region,Eastern,0,,0,1,CNNUTSCWAM,GHDHS1998408005,1998,DHS,359,309,,,1
GHA,Ashanti,2013404,Mean weight for age of children,-1.1,1,GH,Ghana,1998,GH1998DHS,CN_NUTS_C_WAM,104236110,I,408006,1408060,Region,Ashanti,0,,0,1,CNNUTSCWAM,GHDHS1998408006,1998,DHS,421,367,,,1
GHA,Brong-Ahafo,6765337,Mean weight for age of children,-1,1,GH,Ghana,1998,GH1998DHS,CN_NUTS_C_WAM,104236110,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,CNNUTSCWAM,GHDHS1998408007,1998,DHS,201,174,,,1
GHA,"Northern, Upper West, Upper East",5741213,Mean weight for age of children,-1.4,1,GH,Ghana,1998,GH1998DHS,CN_NUTS_C_WAM,104236110,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,CNNUTSCWAM,GHDHS1998408008,1998,DHS,407,779,,,
GHA,Northern (pre 2022),34732,Mean weight for age of children,-1.5,1,GH,Ghana,1998,GH1998DHS,CN_NUTS_C_WAM,104236110,I,408009,1408090,Region,..Northern (pre 2022),0,,0,1,CNNUTSCWAM,GHDHS1998408009,1998,DHS,167,252,,,1
GHA,Upper West,7076456,Mean weight for age of children,-1.3,1,GH,Ghana,1998,GH1998DHS,CN_NUTS_C_WAM,104236110,I,408010,1408100,Region,..Upper West,0,,0,1,CNNUTSCWAM,GHDHS1998408010,1998,DHS,67,196,,,1
GHA,Upper East,42310,Mean weight for age of children,-1.4,1,GH,Ghana,1998,GH1998DHS,CN_NUTS_C_WAM,104236110,I,408011,1408110,Region,..Upper East,0,,0,1,CNNUTSCWAM,GHDHS1998408011,1998,DHS,172,331,,,1
GHA,Western (pre 2022),6303963,Women with height below 145 cm,1.2,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_SHT,114563010,I,408001,1408010,Region,Western (pre 2022),0,,0,1,ANNUTSWSHT,GHDHS1998408001,1998,DHS,282,247,,,1
GHA,Central,6905689,Women with height below 145 cm,0.5,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_SHT,114563010,I,408002,1408020,Region,Central,0,,0,1,ANNUTSWSHT,GHDHS1998408002,1998,DHS,252,204,,,1
GHA,Greater Accra,42352,Women with height below 145 cm,0.5,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_SHT,114563010,I,408003,1408030,Region,Greater Accra,0,,0,1,ANNUTSWSHT,GHDHS1998408003,1998,DHS,248,212,,,1
GHA,Volta (pre 2022),4901798,Women with height below 145 cm,0.5,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_SHT,114563010,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,ANNUTSWSHT,GHDHS1998408004,1998,DHS,254,210,,,1
GHA,Eastern,6734591,Women with height below 145 cm,0,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_SHT,114563010,I,408005,1408050,Region,Eastern,0,,0,1,ANNUTSWSHT,GHDHS1998408005,1998,DHS,314,272,,,1
GHA,Ashanti,6320029,Women with height below 145 cm,2.2,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_SHT,114563010,I,408006,1408060,Region,Ashanti,0,,0,1,ANNUTSWSHT,GHDHS1998408006,1998,DHS,360,314,,,1
GHA,Brong-Ahafo,2676670,Women with height below 145 cm,0,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_SHT,114563010,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,ANNUTSWSHT,GHDHS1998408007,1998,DHS,184,159,,,1
GHA,"Northern, Upper West, Upper East",50367,Women with height below 145 cm,0.4,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_SHT,114563010,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,ANNUTSWSHT,GHDHS1998408008,1998,DHS,362,699,,,
GHA,Northern (pre 2022),5332917,Women with height below 145 cm,0.5,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_SHT,114563010,I,408009,1408090,Region,..Northern (pre 2022),0,,0,1,ANNUTSWSHT,GHDHS1998408009,1998,DHS,147,222,,,1
GHA,Upper West,42372,Women with height below 145 cm,0.5,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_SHT,114563010,I,408010,1408100,Region,..Upper West,0,,0,1,ANNUTSWSHT,GHDHS1998408010,1998,DHS,64,187,,,1
GHA,Upper East,6832062,Women with height below 145 cm,0.4,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_SHT,114563010,I,408011,1408110,Region,..Upper East,0,,0,1,ANNUTSWSHT,GHDHS1998408011,1998,DHS,151,290,,,1
GHA,Western (pre 2022),6304663,Number of women,282,0,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_NM1,114563020,D,408001,1408010,Region,Western (pre 2022),0,,0,1,ANNUTSWNM1,GHDHS1998408001,1998,DHS,,247,,,1
GHA,Central,6956498,Number of women,252,0,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_NM1,114563020,D,408002,1408020,Region,Central,0,,0,1,ANNUTSWNM1,GHDHS1998408002,1998,DHS,,204,,,1
GHA,Greater Accra,42353,Number of women,248,0,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_NM1,114563020,D,408003,1408030,Region,Greater Accra,0,,0,1,ANNUTSWNM1,GHDHS1998408003,1998,DHS,,212,,,1
GHA,Volta (pre 2022),5049871,Number of women,254,0,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_NM1,114563020,D,408004,1408040,Region,Volta (pre 2022),0,,0,1,ANNUTSWNM1,GHDHS1998408004,1998,DHS,,210,,,1
GHA,Eastern,6736882,Number of women,314,0,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_NM1,114563020,D,408005,1408050,Region,Eastern,0,,0,1,ANNUTSWNM1,GHDHS1998408005,1998,DHS,,272,,,1
GHA,Ashanti,6429167,Number of women,360,0,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_NM1,114563020,D,408006,1408060,Region,Ashanti,0,,0,1,ANNUTSWNM1,GHDHS1998408006,1998,DHS,,314,,,1
GHA,Brong-Ahafo,50407,Number of women,184,0,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_NM1,114563020,D,408007,1408070,Region,Brong-Ahafo,0,,0,1,ANNUTSWNM1,GHDHS1998408007,1998,DHS,,159,,,1
GHA,"Northern, Upper West, Upper East",50368,Number of women,362,0,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_NM1,114563020,D,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,ANNUTSWNM1,GHDHS1998408008,1998,DHS,,699,,,
GHA,Northern (pre 2022),5411942,Number of women,147,0,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_NM1,114563020,D,408009,1408090,Region,..Northern (pre 2022),0,,0,1,ANNUTSWNM1,GHDHS1998408009,1998,DHS,,222,,,1
GHA,Upper West,42373,Number of women,64,0,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_NM1,114563020,D,408010,1408100,Region,..Upper West,0,,0,1,ANNUTSWNM1,GHDHS1998408010,1998,DHS,,187,,,1
GHA,Upper East,6855798,Number of women,151,0,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_NM1,114563020,D,408011,1408110,Region,..Upper East,0,,0,1,ANNUTSWNM1,GHDHS1998408011,1998,DHS,,290,,,1
GHA,Western (pre 2022),3521464,Number of women (unweighted),247,0,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_UN1,114563030,U,408001,1408010,Region,Western (pre 2022),0,,0,1,ANNUTSWUN1,GHDHS1998408001,1998,DHS,282,,,,1
GHA,Central,2899336,Number of women (unweighted),204,0,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_UN1,114563030,U,408002,1408020,Region,Central,0,,0,1,ANNUTSWUN1,GHDHS1998408002,1998,DHS,252,,,,1
GHA,Greater Accra,42713,Number of women (unweighted),212,0,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_UN1,114563030,U,408003,1408030,Region,Greater Accra,0,,0,1,ANNUTSWUN1,GHDHS1998408003,1998,DHS,248,,,,1
GHA,Volta (pre 2022),3094420,Number of women (unweighted),210,0,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_UN1,114563030,U,408004,1408040,Region,Volta (pre 2022),0,,0,1,ANNUTSWUN1,GHDHS1998408004,1998,DHS,254,,,,1
GHA,Eastern,5854494,Number of women (unweighted),272,0,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_UN1,114563030,U,408005,1408050,Region,Eastern,0,,0,1,ANNUTSWUN1,GHDHS1998408005,1998,DHS,314,,,,1
GHA,Ashanti,3317056,Number of women (unweighted),314,0,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_UN1,114563030,U,408006,1408060,Region,Ashanti,0,,0,1,ANNUTSWUN1,GHDHS1998408006,1998,DHS,360,,,,1
GHA,Brong-Ahafo,2676626,Number of women (unweighted),159,0,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_UN1,114563030,U,408007,1408070,Region,Brong-Ahafo,0,,0,1,ANNUTSWUN1,GHDHS1998408007,1998,DHS,184,,,,1
GHA,"Northern, Upper West, Upper East",50593,Number of women (unweighted),699,0,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_UN1,114563030,U,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,ANNUTSWUN1,GHDHS1998408008,1998,DHS,362,,,,
GHA,Northern (pre 2022),2724360,Number of women (unweighted),222,0,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_UN1,114563030,U,408009,1408090,Region,..Northern (pre 2022),0,,0,1,ANNUTSWUN1,GHDHS1998408009,1998,DHS,147,,,,1
GHA,Upper West,42720,Number of women (unweighted),187,0,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_UN1,114563030,U,408010,1408100,Region,..Upper West,0,,0,1,ANNUTSWUN1,GHDHS1998408010,1998,DHS,64,,,,1
GHA,Upper East,1998003,Number of women (unweighted),290,0,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_UN1,114563030,U,408011,1408110,Region,..Upper East,0,,0,1,ANNUTSWUN1,GHDHS1998408011,1998,DHS,151,,,,1
GHA,Western (pre 2022),4375376,Mean Body Mass Index (BMI) for women,21.5,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_BMI,114563040,I,408001,1408010,Region,Western (pre 2022),0,,0,1,ANNUTSWBMI,GHDHS1998408001,1998,DHS,246,215,,,1
GHA,Central,1409102,Mean Body Mass Index (BMI) for women,22.1,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_BMI,114563040,I,408002,1408020,Region,Central,0,,0,1,ANNUTSWBMI,GHDHS1998408002,1998,DHS,222,180,,,1
GHA,Greater Accra,3634324,Mean Body Mass Index (BMI) for women,24.6,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_BMI,114563040,I,408003,1408030,Region,Greater Accra,0,,0,1,ANNUTSWBMI,GHDHS1998408003,1998,DHS,214,183,,,1
GHA,Volta (pre 2022),34760,Mean Body Mass Index (BMI) for women,21.7,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_BMI,114563040,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,ANNUTSWBMI,GHDHS1998408004,1998,DHS,219,181,,,1
GHA,Eastern,6141709,Mean Body Mass Index (BMI) for women,22.2,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_BMI,114563040,I,408005,1408050,Region,Eastern,0,,0,1,ANNUTSWBMI,GHDHS1998408005,1998,DHS,261,226,,,1
GHA,Ashanti,6929475,Mean Body Mass Index (BMI) for women,22.3,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_BMI,114563040,I,408006,1408060,Region,Ashanti,0,,0,1,ANNUTSWBMI,GHDHS1998408006,1998,DHS,321,279,,,1
GHA,Brong-Ahafo,50359,Mean Body Mass Index (BMI) for women,21.8,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_BMI,114563040,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,ANNUTSWBMI,GHDHS1998408007,1998,DHS,150,130,,,1
GHA,"Northern, Upper West, Upper East",4811212,Mean Body Mass Index (BMI) for women,20.9,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_BMI,114563040,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,ANNUTSWBMI,GHDHS1998408008,1998,DHS,312,607,,,
GHA,Northern (pre 2022),34754,Mean Body Mass Index (BMI) for women,21,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_BMI,114563040,I,408009,1408090,Region,..Northern (pre 2022),0,,0,1,ANNUTSWBMI,GHDHS1998408009,1998,DHS,121,183,,,1
GHA,Upper West,6310680,Mean Body Mass Index (BMI) for women,20.9,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_BMI,114563040,I,408010,1408100,Region,..Upper West,0,,0,1,ANNUTSWBMI,GHDHS1998408010,1998,DHS,58,168,,,1
GHA,Upper East,2684227,Mean Body Mass Index (BMI) for women,20.9,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_BMI,114563040,I,408011,1408110,Region,..Upper East,0,,0,1,ANNUTSWBMI,GHDHS1998408011,1998,DHS,133,256,,,1
GHA,Western (pre 2022),4375377,Women with normal BMI (18.5-24.9),69.8,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_NRM,114563050,I,408001,1408010,Region,Western (pre 2022),0,,0,1,ANNUTSWNRM,GHDHS1998408001,1998,DHS,246,215,,,1
GHA,Central,1409103,Women with normal BMI (18.5-24.9),72.8,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_NRM,114563050,I,408002,1408020,Region,Central,0,,0,1,ANNUTSWNRM,GHDHS1998408002,1998,DHS,222,180,,,1
GHA,Greater Accra,3634325,Women with normal BMI (18.5-24.9),58.5,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_NRM,114563050,I,408003,1408030,Region,Greater Accra,0,,0,1,ANNUTSWNRM,GHDHS1998408003,1998,DHS,214,183,,,1
GHA,Volta (pre 2022),34761,Women with normal BMI (18.5-24.9),78.4,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_NRM,114563050,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,ANNUTSWNRM,GHDHS1998408004,1998,DHS,219,181,,,1
GHA,Eastern,6141720,Women with normal BMI (18.5-24.9),70.6,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_NRM,114563050,I,408005,1408050,Region,Eastern,0,,0,1,ANNUTSWNRM,GHDHS1998408005,1998,DHS,261,226,,,1
GHA,Ashanti,6929476,Women with normal BMI (18.5-24.9),71.5,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_NRM,114563050,I,408006,1408060,Region,Ashanti,0,,0,1,ANNUTSWNRM,GHDHS1998408006,1998,DHS,321,279,,,1
GHA,Brong-Ahafo,50360,Women with normal BMI (18.5-24.9),75.4,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_NRM,114563050,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,ANNUTSWNRM,GHDHS1998408007,1998,DHS,150,130,,,1
GHA,"Northern, Upper West, Upper East",4811213,Women with normal BMI (18.5-24.9),81.7,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_NRM,114563050,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,ANNUTSWNRM,GHDHS1998408008,1998,DHS,312,607,,,
GHA,Northern (pre 2022),34755,Women with normal BMI (18.5-24.9),82.1,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_NRM,114563050,I,408009,1408090,Region,..Northern (pre 2022),0,,0,1,ANNUTSWNRM,GHDHS1998408009,1998,DHS,121,183,,,1
GHA,Upper West,6310681,Women with normal BMI (18.5-24.9),84,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_NRM,114563050,I,408010,1408100,Region,..Upper West,0,,0,1,ANNUTSWNRM,GHDHS1998408010,1998,DHS,58,168,,,1
GHA,Upper East,2684238,Women with normal BMI (18.5-24.9),80.5,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_NRM,114563050,I,408011,1408110,Region,..Upper East,0,,0,1,ANNUTSWNRM,GHDHS1998408011,1998,DHS,133,256,,,1
GHA,Western (pre 2022),4375378,Women who are thin according to BMI (<18.5),15.8,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_THN,114563060,I,408001,1408010,Region,Western (pre 2022),0,,0,1,ANNUTSWTHN,GHDHS1998408001,1998,DHS,246,215,,,1
GHA,Central,1409104,Women who are thin according to BMI (<18.5),10,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_THN,114563060,I,408002,1408020,Region,Central,0,,0,1,ANNUTSWTHN,GHDHS1998408002,1998,DHS,222,180,,,1
GHA,Greater Accra,3634326,Women who are thin according to BMI (<18.5),6,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_THN,114563060,I,408003,1408030,Region,Greater Accra,0,,0,1,ANNUTSWTHN,GHDHS1998408003,1998,DHS,214,183,,,1
GHA,Volta (pre 2022),34767,Women who are thin according to BMI (<18.5),9.2,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_THN,114563060,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,ANNUTSWTHN,GHDHS1998408004,1998,DHS,219,181,,,1
GHA,Eastern,6141721,Women who are thin according to BMI (<18.5),12.8,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_THN,114563060,I,408005,1408050,Region,Eastern,0,,0,1,ANNUTSWTHN,GHDHS1998408005,1998,DHS,261,226,,,1
GHA,Ashanti,6929477,Women who are thin according to BMI (<18.5),9.5,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_THN,114563060,I,408006,1408060,Region,Ashanti,0,,0,1,ANNUTSWTHN,GHDHS1998408006,1998,DHS,321,279,,,1
GHA,Brong-Ahafo,50361,Women who are thin according to BMI (<18.5),13,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_THN,114563060,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,ANNUTSWTHN,GHDHS1998408007,1998,DHS,150,130,,,1
GHA,"Northern, Upper West, Upper East",4811234,Women who are thin according to BMI (<18.5),13.4,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_THN,114563060,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,ANNUTSWTHN,GHDHS1998408008,1998,DHS,312,607,,,
GHA,Northern (pre 2022),34762,Women who are thin according to BMI (<18.5),12.5,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_THN,114563060,I,408009,1408090,Region,..Northern (pre 2022),0,,0,1,ANNUTSWTHN,GHDHS1998408009,1998,DHS,121,183,,,1
GHA,Upper West,6310682,Women who are thin according to BMI (<18.5),12,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_THN,114563060,I,408010,1408100,Region,..Upper West,0,,0,1,ANNUTSWTHN,GHDHS1998408010,1998,DHS,58,168,,,1
GHA,Upper East,2684239,Women who are thin according to BMI (<18.5),14.8,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_THN,114563060,I,408011,1408110,Region,..Upper East,0,,0,1,ANNUTSWTHN,GHDHS1998408011,1998,DHS,133,256,,,1
GHA,Western (pre 2022),4375379,Women who are mildly thin according to BMI (17.0-18.4),13,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_TH1,114563070,I,408001,1408010,Region,Western (pre 2022),0,,0,1,ANNUTSWTH1,GHDHS1998408001,1998,DHS,246,215,,,1
GHA,Central,1409105,Women who are mildly thin according to BMI (17.0-18.4),6.7,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_TH1,114563070,I,408002,1408020,Region,Central,0,,0,1,ANNUTSWTH1,GHDHS1998408002,1998,DHS,222,180,,,1
GHA,Greater Accra,3634374,Women who are mildly thin according to BMI (17.0-18.4),4.9,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_TH1,114563070,I,408003,1408030,Region,Greater Accra,0,,0,1,ANNUTSWTH1,GHDHS1998408003,1998,DHS,214,183,,,1
GHA,Volta (pre 2022),34768,Women who are mildly thin according to BMI (17.0-18.4),8.1,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_TH1,114563070,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,ANNUTSWTH1,GHDHS1998408004,1998,DHS,219,181,,,1
GHA,Eastern,6141722,Women who are mildly thin according to BMI (17.0-18.4),10.9,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_TH1,114563070,I,408005,1408050,Region,Eastern,0,,0,1,ANNUTSWTH1,GHDHS1998408005,1998,DHS,261,226,,,1
GHA,Ashanti,6929478,Women who are mildly thin according to BMI (17.0-18.4),7.7,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_TH1,114563070,I,408006,1408060,Region,Ashanti,0,,0,1,ANNUTSWTH1,GHDHS1998408006,1998,DHS,321,279,,,1
GHA,Brong-Ahafo,50362,Women who are mildly thin according to BMI (17.0-18.4),11.5,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_TH1,114563070,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,ANNUTSWTH1,GHDHS1998408007,1998,DHS,150,130,,,1
GHA,"Northern, Upper West, Upper East",4811235,Women who are mildly thin according to BMI (17.0-18.4),10.7,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_TH1,114563070,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,ANNUTSWTH1,GHDHS1998408008,1998,DHS,312,607,,,
GHA,Northern (pre 2022),34763,Women who are mildly thin according to BMI (17.0-18.4),12,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_TH1,114563070,I,408009,1408090,Region,..Northern (pre 2022),0,,0,1,ANNUTSWTH1,GHDHS1998408009,1998,DHS,121,183,,,1
GHA,Upper West,6310683,Women who are mildly thin according to BMI (17.0-18.4),8.4,1,GH,Ghana,1998,GH1998DHS,AN_NUTS_W_TH1,114563070,I,408010,1408100,Region,..Upper West,0,,0,1,ANNUTSWTH1,GHDHS1998408010,1998,DHS,58,168,,,1
