ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
#country+code,#loc+name,#meta+id,#indicator+name,#indicator+value+num,#indicator+precision,,#country+name,#date+year,#survey+id,#indicator+code,,,,,,,#indicator+label+code,#indicator+label,,,,,,,,,,,
GHA,Volta (pre 2022),2269848,Number of circumcised men (unweighted),302,0,GH,Ghana,2014,GH2014DHS,HA_HPMC_M_UN1,136064030,U,408004,1408040,Region,Volta (pre 2022),0,,0,1,HAHPMCMUN1,GHDHS2014408004,2014,DHS,294,,,,1
GHA,Eastern,3169598,Number of circumcised men (unweighted),363,0,GH,Ghana,2014,GH2014DHS,HA_HPMC_M_UN1,136064030,U,408005,1408050,Region,Eastern,0,,0,1,HAHPMCMUN1,GHDHS2014408005,2014,DHS,365,,,,1
GHA,Ashanti,1270458,Number of circumcised men (unweighted),354,0,GH,Ghana,2014,GH2014DHS,HA_HPMC_M_UN1,136064030,U,408006,1408060,Region,Ashanti,0,,0,1,HAHPMCMUN1,GHDHS2014408006,2014,DHS,672,,,,1
GHA,Brong-Ahafo,2655343,Number of circumcised men (unweighted),397,0,GH,Ghana,2014,GH2014DHS,HA_HPMC_M_UN1,136064030,U,408007,1408070,Region,Brong-Ahafo,0,,0,1,HAHPMCMUN1,GHDHS2014408007,2014,DHS,311,,,,1
GHA,"Northern, Upper West, Upper East",2097667,Number of circumcised men (unweighted),865,0,GH,Ghana,2014,GH2014DHS,HA_HPMC_M_UN1,136064030,U,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,HAHPMCMUN1,GHDHS2014408008,2014,DHS,442,,,,
GHA,Northern (pre 2022),2657192,Number of circumcised men (unweighted),333,0,GH,Ghana,2014,GH2014DHS,HA_HPMC_M_UN1,136064030,U,408009,1408090,Region,..Northern (pre 2022),0,,0,1,HAHPMCMUN1,GHDHS2014408009,2014,DHS,245,,,,1
GHA,Upper West,3169641,Number of circumcised men (unweighted),209,0,GH,Ghana,2014,GH2014DHS,HA_HPMC_M_UN1,136064030,U,408010,1408100,Region,..Upper West,0,,0,1,HAHPMCMUN1,GHDHS2014408010,2014,DHS,65,,,,1
GHA,Upper East,2238542,Number of circumcised men (unweighted),323,0,GH,Ghana,2014,GH2014DHS,HA_HPMC_M_UN1,136064030,U,408011,1408110,Region,..Upper East,0,,0,1,HAHPMCMUN1,GHDHS2014408011,2014,DHS,132,,,,1
GHA,"Northern, Upper West, Upper East",7412734,Uncircumcised men HIV positive,0.2,1,GH,Ghana,2014,GH2014DHS,HA_HPMC_M_HVU,136064040,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,HAHPMCMHVU,GHDHS2014408008,2014,DHS,111,209,,,
GHA,Northern (pre 2022),2655242,Uncircumcised men HIV positive,0,1,GH,Ghana,2014,GH2014DHS,HA_HPMC_M_HVU,136064040,I,408009,1408090,Region,..Northern (pre 2022),0,,0,1,HAHPMCMHVU,GHDHS2014408009,2014,DHS,71,83,,,1
GHA,Upper West,5632646,Uncircumcised men HIV positive,0,1,GH,Ghana,2014,GH2014DHS,HA_HPMC_M_HVU,136064040,I,408010,1408100,Region,..Upper West,0,,0,1,HAHPMCMHVU,GHDHS2014408010,2014,DHS,26,87,,,1
GHA,Upper East,2478466,Uncircumcised men HIV positive,1.9,1,GH,Ghana,2014,GH2014DHS,HA_HPMC_M_HVU,136064040,I,408011,1408110,Region,..Upper East,0,,0,1,HAHPMCMHVU,GHDHS2014408011,2014,DHS,14,39,,,1
GHA,"Northern, Upper West, Upper East",7413173,Number of uncircumcised men,111,0,GH,Ghana,2014,GH2014DHS,HA_HPMC_M_NM2,136064050,D,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,HAHPMCMNM2,GHDHS2014408008,2014,DHS,,209,,,
GHA,Northern (pre 2022),1270446,Number of uncircumcised men,71,0,GH,Ghana,2014,GH2014DHS,HA_HPMC_M_NM2,136064050,D,408009,1408090,Region,..Northern (pre 2022),0,,0,1,HAHPMCMNM2,GHDHS2014408009,2014,DHS,,83,,,1
GHA,Upper West,5658906,Number of uncircumcised men,26,0,GH,Ghana,2014,GH2014DHS,HA_HPMC_M_NM2,136064050,D,408010,1408100,Region,..Upper West,0,,0,1,HAHPMCMNM2,GHDHS2014408010,2014,DHS,,87,,,1
GHA,Upper East,1278346,Number of uncircumcised men,14,0,GH,Ghana,2014,GH2014DHS,HA_HPMC_M_NM2,136064050,D,408011,1408110,Region,..Upper East,0,,0,1,HAHPMCMNM2,GHDHS2014408011,2014,DHS,,39,,,1
GHA,Western (pre 2022),1437274,Number of uncircumcised men (unweighted),6,0,GH,Ghana,2014,GH2014DHS,HA_HPMC_M_UN2,136064060,U,408001,1408010,Region,Western (pre 2022),0,,0,1,HAHPMCMUN2,GHDHS2014408001,2014,DHS,6,,,,1
GHA,Central,2777900,Number of uncircumcised men (unweighted),6,0,GH,Ghana,2014,GH2014DHS,HA_HPMC_M_UN2,136064060,U,408002,1408020,Region,Central,0,,0,1,HAHPMCMUN2,GHDHS2014408002,2014,DHS,5,,,,1
GHA,Greater Accra,1288397,Number of uncircumcised men (unweighted),2,0,GH,Ghana,2014,GH2014DHS,HA_HPMC_M_UN2,136064060,U,408003,1408030,Region,Greater Accra,0,,0,1,HAHPMCMUN2,GHDHS2014408003,2014,DHS,6,,,,1
GHA,Volta (pre 2022),2998283,Number of uncircumcised men (unweighted),3,0,GH,Ghana,2014,GH2014DHS,HA_HPMC_M_UN2,136064060,U,408004,1408040,Region,Volta (pre 2022),0,,0,1,HAHPMCMUN2,GHDHS2014408004,2014,DHS,3,,,,1
GHA,Eastern,2128160,Number of uncircumcised men (unweighted),2,0,GH,Ghana,2014,GH2014DHS,HA_HPMC_M_UN2,136064060,U,408005,1408050,Region,Eastern,0,,0,1,HAHPMCMUN2,GHDHS2014408005,2014,DHS,2,,,,1
GHA,Ashanti,2412243,Number of uncircumcised men (unweighted),9,0,GH,Ghana,2014,GH2014DHS,HA_HPMC_M_UN2,136064060,U,408006,1408060,Region,Ashanti,0,,0,1,HAHPMCMUN2,GHDHS2014408006,2014,DHS,17,,,,1
GHA,Brong-Ahafo,3380485,Number of uncircumcised men (unweighted),13,0,GH,Ghana,2014,GH2014DHS,HA_HPMC_M_UN2,136064060,U,408007,1408070,Region,Brong-Ahafo,0,,0,1,HAHPMCMUN2,GHDHS2014408007,2014,DHS,10,,,,1
GHA,"Northern, Upper West, Upper East",2320333,Number of uncircumcised men (unweighted),209,0,GH,Ghana,2014,GH2014DHS,HA_HPMC_M_UN2,136064060,U,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,HAHPMCMUN2,GHDHS2014408008,2014,DHS,111,,,,
GHA,Northern (pre 2022),2655228,Number of uncircumcised men (unweighted),83,0,GH,Ghana,2014,GH2014DHS,HA_HPMC_M_UN2,136064060,U,408009,1408090,Region,..Northern (pre 2022),0,,0,1,HAHPMCMUN2,GHDHS2014408009,2014,DHS,71,,,,1
GHA,Upper West,2377163,Number of uncircumcised men (unweighted),87,0,GH,Ghana,2014,GH2014DHS,HA_HPMC_M_UN2,136064060,U,408010,1408100,Region,..Upper West,0,,0,1,HAHPMCMUN2,GHDHS2014408010,2014,DHS,26,,,,1
GHA,Upper East,2478455,Number of uncircumcised men (unweighted),39,0,GH,Ghana,2014,GH2014DHS,HA_HPMC_M_UN2,136064060,U,408011,1408110,Region,..Upper East,0,,0,1,HAHPMCMUN2,GHDHS2014408011,2014,DHS,14,,,,1
GHA,Western (pre 2022),1188837,Men circumcised,97.8,1,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_MCC,135634010,I,408001,1408010,Region,Western (pre 2022),0,,0,1,HAMCRCMMCC,GHDHS2022408001,2022,DHS,595,696,,,
GHA,Western (post 2022),7172685,Men circumcised,98.6,1,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_MCC,135634010,I,408012,1408012,Region,..Western (post 2022),0,,0,1,HAMCRCMMCC,GHDHS2022408012,2022,DHS,414,345,,,1
GHA,Western North,3651656,Men circumcised,96.1,1,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_MCC,135634010,I,408013,1408013,Region,..Western North,0,,0,1,HAMCRCMMCC,GHDHS2022408013,2022,DHS,181,351,,,1
GHA,Central,1535761,Men circumcised,98.3,1,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_MCC,135634010,I,408002,1408020,Region,Central,0,,0,1,HAMCRCMMCC,GHDHS2022408002,2022,DHS,686,396,,,1
GHA,Greater Accra,3398771,Men circumcised,98.6,1,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_MCC,135634010,I,408003,1408030,Region,Greater Accra,0,,0,1,HAMCRCMMCC,GHDHS2022408003,2022,DHS,1076,438,,,1
GHA,Volta (pre 2022),3949832,Men circumcised,96,1,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_MCC,135634010,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,HAMCRCMMCC,GHDHS2022408004,2022,DHS,422,696,,,
GHA,Volta (post 2022),5454509,Men circumcised,100,1,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_MCC,135634010,I,408014,1408042,Region,..Volta (post 2022),0,,0,1,HAMCRCMMCC,GHDHS2022408014,2022,DHS,235,285,,,1
GHA,Oti,1195063,Men circumcised,90.9,1,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_MCC,135634010,I,408015,1408043,Region,..Oti,0,,0,1,HAMCRCMMCC,GHDHS2022408015,2022,DHS,187,411,,,1
GHA,Eastern,5759133,Men circumcised,99.2,1,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_MCC,135634010,I,408005,1408050,Region,Eastern,0,,0,1,HAMCRCMMCC,GHDHS2022408005,2022,DHS,466,325,,,1
GHA,Ashanti,3941394,Men circumcised,97.7,1,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_MCC,135634010,I,408006,1408060,Region,Ashanti,0,,0,1,HAMCRCMMCC,GHDHS2022408006,2022,DHS,1179,438,,,1
GHA,Brong-Ahafo,5159525,Men circumcised,93.9,1,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_MCC,135634010,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,HAMCRCMMCC,GHDHS2022408007,2022,DHS,671,1144,,,
GHA,Ahafo,4793591,Men circumcised,98.3,1,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_MCC,135634010,I,408016,1408072,Region,..Ahafo,0,,0,1,HAMCRCMMCC,GHDHS2022408016,2022,DHS,133,359,,,1
GHA,Bono,7741713,Men circumcised,90.6,1,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_MCC,135634010,I,408017,1408074,Region,..Bono,0,,0,1,HAMCRCMMCC,GHDHS2022408017,2022,DHS,222,324,,,1
GHA,Bono East,2325016,Men circumcised,94.4,1,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_MCC,135634010,I,408018,1408076,Region,..Bono East,0,,0,1,HAMCRCMMCC,GHDHS2022408018,2022,DHS,316,461,,,1
GHA,"Northern, Upper West, Upper East",1203373,Men circumcised,85.2,1,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_MCC,135634010,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,HAMCRCMMCC,GHDHS2022408008,2022,DHS,1180,2160,,,
GHA,Northern (pre 2022),6832694,Men circumcised,85.4,1,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_MCC,135634010,I,408009,1408090,Region,..Northern (pre 2022),0,,0,1,HAMCRCMMCC,GHDHS2022408009,2022,DHS,758,1367,,,
GHA,..Northern(post 2022),7572754,Men circumcised,80.6,1,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_MCC,135634010,I,408019,1408092,Region,....Northern(post 2022),0,,0,1,HAMCRCMMCC,GHDHS2022408019,2022,DHS,484,491,,,1
GHA,..Savannah,1195105,Men circumcised,92.7,1,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_MCC,135634010,I,408020,1408094,Region,....Savannah,0,,0,1,HAMCRCMMCC,GHDHS2022408020,2022,DHS,155,490,,,1
GHA,..Northeast,4483795,Men circumcised,95.5,1,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_MCC,135634010,I,408021,1408096,Region,....Northeast,0,,0,1,HAMCRCMMCC,GHDHS2022408021,2022,DHS,119,386,,,1
GHA,Upper West,7742100,Men circumcised,78.3,1,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_MCC,135634010,I,408010,1408100,Region,..Upper West,0,,0,1,HAMCRCMMCC,GHDHS2022408010,2022,DHS,155,378,,,1
GHA,Upper East,4341166,Men circumcised,88.7,1,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_MCC,135634010,I,408011,1408110,Region,..Upper East,0,,0,1,HAMCRCMMCC,GHDHS2022408011,2022,DHS,267,415,,,1
GHA,Western (pre 2022),2590464,Number of men,595,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_NUM,135634020,D,408001,1408010,Region,Western (pre 2022),0,,0,1,HAMCRCMNUM,GHDHS2022408001,2022,DHS,,696,,,
GHA,Western (post 2022),7197318,Number of men,414,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_NUM,135634020,D,408012,1408012,Region,..Western (post 2022),0,,0,1,HAMCRCMNUM,GHDHS2022408012,2022,DHS,,345,,,1
GHA,Western North,3651661,Number of men,181,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_NUM,135634020,D,408013,1408013,Region,..Western North,0,,0,1,HAMCRCMNUM,GHDHS2022408013,2022,DHS,,351,,,1
GHA,Central,1203375,Number of men,686,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_NUM,135634020,D,408002,1408020,Region,Central,0,,0,1,HAMCRCMNUM,GHDHS2022408002,2022,DHS,,396,,,1
GHA,Greater Accra,1188844,Number of men,1076,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_NUM,135634020,D,408003,1408030,Region,Greater Accra,0,,0,1,HAMCRCMNUM,GHDHS2022408003,2022,DHS,,438,,,1
GHA,Volta (pre 2022),4002893,Number of men,422,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_NUM,135634020,D,408004,1408040,Region,Volta (pre 2022),0,,0,1,HAMCRCMNUM,GHDHS2022408004,2022,DHS,,696,,,
GHA,Volta (post 2022),5491020,Number of men,235,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_NUM,135634020,D,408014,1408042,Region,..Volta (post 2022),0,,0,1,HAMCRCMNUM,GHDHS2022408014,2022,DHS,,285,,,1
GHA,Oti,1195080,Number of men,187,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_NUM,135634020,D,408015,1408043,Region,..Oti,0,,0,1,HAMCRCMNUM,GHDHS2022408015,2022,DHS,,411,,,1
GHA,Eastern,5793238,Number of men,466,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_NUM,135634020,D,408005,1408050,Region,Eastern,0,,0,1,HAMCRCMNUM,GHDHS2022408005,2022,DHS,,325,,,1
GHA,Ashanti,3941395,Number of men,1179,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_NUM,135634020,D,408006,1408060,Region,Ashanti,0,,0,1,HAMCRCMNUM,GHDHS2022408006,2022,DHS,,438,,,1
GHA,Brong-Ahafo,5239370,Number of men,671,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_NUM,135634020,D,408007,1408070,Region,Brong-Ahafo,0,,0,1,HAMCRCMNUM,GHDHS2022408007,2022,DHS,,1144,,,
GHA,Ahafo,4821809,Number of men,133,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_NUM,135634020,D,408016,1408072,Region,..Ahafo,0,,0,1,HAMCRCMNUM,GHDHS2022408016,2022,DHS,,359,,,1
GHA,Bono,7741709,Number of men,222,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_NUM,135634020,D,408017,1408074,Region,..Bono,0,,0,1,HAMCRCMNUM,GHDHS2022408017,2022,DHS,,324,,,1
GHA,Bono East,1393229,Number of men,316,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_NUM,135634020,D,408018,1408076,Region,..Bono East,0,,0,1,HAMCRCMNUM,GHDHS2022408018,2022,DHS,,461,,,1
GHA,"Northern, Upper West, Upper East",2943487,Number of men,1180,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_NUM,135634020,D,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,HAMCRCMNUM,GHDHS2022408008,2022,DHS,,2160,,,
GHA,Northern (pre 2022),6832695,Number of men,758,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_NUM,135634020,D,408009,1408090,Region,..Northern (pre 2022),0,,0,1,HAMCRCMNUM,GHDHS2022408009,2022,DHS,,1367,,,
GHA,..Northern(post 2022),7572836,Number of men,484,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_NUM,135634020,D,408019,1408092,Region,....Northern(post 2022),0,,0,1,HAMCRCMNUM,GHDHS2022408019,2022,DHS,,491,,,1
GHA,..Savannah,1195106,Number of men,155,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_NUM,135634020,D,408020,1408094,Region,....Savannah,0,,0,1,HAMCRCMNUM,GHDHS2022408020,2022,DHS,,490,,,1
GHA,..Northeast,4512563,Number of men,119,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_NUM,135634020,D,408021,1408096,Region,....Northeast,0,,0,1,HAMCRCMNUM,GHDHS2022408021,2022,DHS,,386,,,1
GHA,Upper West,7746484,Number of men,155,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_NUM,135634020,D,408010,1408100,Region,..Upper West,0,,0,1,HAMCRCMNUM,GHDHS2022408010,2022,DHS,,378,,,1
GHA,Upper East,4341169,Number of men,267,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_NUM,135634020,D,408011,1408110,Region,..Upper East,0,,0,1,HAMCRCMNUM,GHDHS2022408011,2022,DHS,,415,,,1
GHA,Western (pre 2022),5099745,Number of men (unweighted),696,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_UNW,135634030,U,408001,1408010,Region,Western (pre 2022),0,,0,1,HAMCRCMUNW,GHDHS2022408001,2022,DHS,595,,,,
GHA,Western (post 2022),2738756,Number of men (unweighted),345,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_UNW,135634030,U,408012,1408012,Region,..Western (post 2022),0,,0,1,HAMCRCMUNW,GHDHS2022408012,2022,DHS,414,,,,1
GHA,Western North,1210270,Number of men (unweighted),351,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_UNW,135634030,U,408013,1408013,Region,..Western North,0,,0,1,HAMCRCMUNW,GHDHS2022408013,2022,DHS,181,,,,1
GHA,Central,1535681,Number of men (unweighted),396,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_UNW,135634030,U,408002,1408020,Region,Central,0,,0,1,HAMCRCMUNW,GHDHS2022408002,2022,DHS,686,,,,1
GHA,Greater Accra,3398752,Number of men (unweighted),438,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_UNW,135634030,U,408003,1408030,Region,Greater Accra,0,,0,1,HAMCRCMUNW,GHDHS2022408003,2022,DHS,1076,,,,1
GHA,Volta (pre 2022),1398124,Number of men (unweighted),696,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_UNW,135634030,U,408004,1408040,Region,Volta (pre 2022),0,,0,1,HAMCRCMUNW,GHDHS2022408004,2022,DHS,422,,,,
GHA,Volta (post 2022),3621904,Number of men (unweighted),285,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_UNW,135634030,U,408014,1408042,Region,..Volta (post 2022),0,,0,1,HAMCRCMUNW,GHDHS2022408014,2022,DHS,235,,,,1
GHA,Oti,1195081,Number of men (unweighted),411,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_UNW,135634030,U,408015,1408043,Region,..Oti,0,,0,1,HAMCRCMUNW,GHDHS2022408015,2022,DHS,187,,,,1
GHA,Eastern,2871254,Number of men (unweighted),325,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_UNW,135634030,U,408005,1408050,Region,Eastern,0,,0,1,HAMCRCMUNW,GHDHS2022408005,2022,DHS,466,,,,1
GHA,Ashanti,1210272,Number of men (unweighted),438,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_UNW,135634030,U,408006,1408060,Region,Ashanti,0,,0,1,HAMCRCMUNW,GHDHS2022408006,2022,DHS,1179,,,,1
GHA,Brong-Ahafo,2757602,Number of men (unweighted),1144,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_UNW,135634030,U,408007,1408070,Region,Brong-Ahafo,0,,0,1,HAMCRCMUNW,GHDHS2022408007,2022,DHS,671,,,,
GHA,Ahafo,2464366,Number of men (unweighted),359,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_UNW,135634030,U,408016,1408072,Region,..Ahafo,0,,0,1,HAMCRCMUNW,GHDHS2022408016,2022,DHS,133,,,,1
GHA,Bono,7741580,Number of men (unweighted),324,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_UNW,135634030,U,408017,1408074,Region,..Bono,0,,0,1,HAMCRCMUNW,GHDHS2022408017,2022,DHS,222,,,,1
GHA,Bono East,2325102,Number of men (unweighted),461,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_UNW,135634030,U,408018,1408076,Region,..Bono East,0,,0,1,HAMCRCMUNW,GHDHS2022408018,2022,DHS,316,,,,1
GHA,"Northern, Upper West, Upper East",7080836,Number of men (unweighted),2160,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_UNW,135634030,U,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,HAMCRCMUNW,GHDHS2022408008,2022,DHS,1180,,,,
GHA,Northern (pre 2022),1203383,Number of men (unweighted),1367,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_UNW,135634030,U,408009,1408090,Region,..Northern (pre 2022),0,,0,1,HAMCRCMUNW,GHDHS2022408009,2022,DHS,758,,,,
GHA,..Northern(post 2022),7571692,Number of men (unweighted),491,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_UNW,135634030,U,408019,1408092,Region,....Northern(post 2022),0,,0,1,HAMCRCMUNW,GHDHS2022408019,2022,DHS,484,,,,1
GHA,..Savannah,1195108,Number of men (unweighted),490,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_UNW,135634030,U,408020,1408094,Region,....Savannah,0,,0,1,HAMCRCMUNW,GHDHS2022408020,2022,DHS,155,,,,1
GHA,..Northeast,1535716,Number of men (unweighted),386,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_UNW,135634030,U,408021,1408096,Region,....Northeast,0,,0,1,HAMCRCMUNW,GHDHS2022408021,2022,DHS,119,,,,1
GHA,Upper West,7742969,Number of men (unweighted),378,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_UNW,135634030,U,408010,1408100,Region,..Upper West,0,,0,1,HAMCRCMUNW,GHDHS2022408010,2022,DHS,155,,,,1
GHA,Upper East,1210269,Number of men (unweighted),415,0,GH,Ghana,2022,GH2022DHS,HA_MCRC_M_UNW,135634030,U,408011,1408110,Region,..Upper East,0,,0,1,HAMCRCMUNW,GHDHS2022408011,2022,DHS,267,,,,1
